L1	L2	L3	ID	Function	EC	Gene	Count
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03652	DNA-3-methyladenine glycosylase	3.2.2.21	MPG	8
Genetic Information Processing	Folding, sorting and degradation	RNA degradation [PATH:ko03018]	K03654	ATP-dependent DNA helicase RecQ	3.6.4.12	recQ	27
Brite Hierarchies	Protein families: genetic information processing	Messenger RNA biogenesis [BR:ko03019]	K03654	ATP-dependent DNA helicase RecQ	3.6.4.12	recQ	27
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03654	ATP-dependent DNA helicase RecQ	3.6.4.12	recQ	27
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:ko03440]	K03655	ATP-dependent DNA helicase RecG	3.6.4.12	recG	43
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03655	ATP-dependent DNA helicase RecG	3.6.4.12	recG	43
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03656	ATP-dependent DNA helicase Rep	3.6.4.12	rep	5
Genetic Information Processing	Replication and repair	Nucleotide excision repair [PATH:ko03420]	K03657	DNA helicase II / ATP-dependent DNA helicase PcrA	3.6.4.12	uvrD, pcrA	21
Genetic Information Processing	Replication and repair	Mismatch repair [PATH:ko03430]	K03657	DNA helicase II / ATP-dependent DNA helicase PcrA	3.6.4.12	uvrD, pcrA	21
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03657	DNA helicase II / ATP-dependent DNA helicase PcrA	3.6.4.12	uvrD, pcrA	21
Not Included in Pathway or Brite	Unclassified: genetic information processing	Protein processing	K03664	SsrA-binding protein		smpB	30
Not Included in Pathway or Brite	Unclassified: signaling and cellular processes	Unclassified viral proteins	K03664	SsrA-binding protein		smpB	30
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K03665	GTPase		hflX	22
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K03667	ATP-dependent HslUV protease ATP-binding subunit HslU		hslU	33
Brite Hierarchies	Protein families: metabolism	Glycosyltransferases [BR:ko01003]	K03669	Membrane glycosyltransferase	2.4.1.-	mdoH	4
Not Included in Pathway or Brite	Unclassified: signaling and cellular processes	Others	K03670	Periplasmic glucans biosynthesis protein		mdoG	5
Organismal Systems	Immune system	NOD-like receptor signaling pathway [PATH:ko04621]	K03671	Thioredoxin 1		trxA	9
Human Diseases	Infectious disease: bacterial	Salmonella infection [PATH:ko05132]	K03671	Thioredoxin 1		trxA	9
Human Diseases	Neurodegenerative disease	Parkinson disease [PATH:ko05012]	K03671	Thioredoxin 1		trxA	9
Human Diseases	Cardiovascular disease	Fluid shear stress and atherosclerosis [PATH:ko05418]	K03671	Thioredoxin 1		trxA	9
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K03671	Thioredoxin 1		trxA	9
Genetic Information Processing	Translation	Ribosome biogenesis in eukaryotes [PATH:ko03008]	K03685	Ribonuclease III	3.1.26.3	rnc, DROSHA, RNT1	4
Human Diseases	Cancer: overview	Proteoglycans in cancer [PATH:ko05205]	K03685	Ribonuclease III	3.1.26.3	rnc, DROSHA, RNT1	4
Brite Hierarchies	Protein families: genetic information processing	Messenger RNA biogenesis [BR:ko03019]	K03685	Ribonuclease III	3.1.26.3	rnc, DROSHA, RNT1	4
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K03685	Ribonuclease III	3.1.26.3	rnc, DROSHA, RNT1	4
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K03685	Ribonuclease III	3.1.26.3	rnc, DROSHA, RNT1	4
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K03686	Molecular chaperone DnaJ		dnaJ	14
Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K03686	Molecular chaperone DnaJ		dnaJ	14
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K03687	Molecular chaperone GrpE		GRPE	5
Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K03687	Molecular chaperone GrpE		GRPE	5
Metabolism	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis [PATH:ko00550]	K03693	Penicillin-binding protein 1B		pbp1b	47
Human Diseases	Drug resistance: antimicrobial	beta-Lactam resistance [PATH:ko01501]	K03693	Penicillin-binding protein 1B		pbp1b	47
Brite Hierarchies	Protein families: metabolism	Glycosyltransferases [BR:ko01003]	K03693	Penicillin-binding protein 1B		pbp1b	47
Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K03693	Penicillin-binding protein 1B		pbp1b	47
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K03694	ATP-dependent Clp protease ATP-binding subunit ClpA		clpA	5
Organismal Systems	Aging	Longevity regulating pathway - multiple species [PATH:ko04213]	K03695	ATP-dependent Clp protease ATP-binding subunit ClpB		clpB	143
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K03695	ATP-dependent Clp protease ATP-binding subunit ClpB		clpB	143
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K03696	ATP-dependent Clp protease ATP-binding subunit ClpC		clpC	76
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K03697	ATP-dependent Clp protease ATP-binding subunit ClpE		clpE	62
Brite Hierarchies	Protein families: genetic information processing	Messenger RNA biogenesis [BR:ko03019]	K03698	3'-5' exoribonuclease	3.1.-.-	cbf, cbf1	20
Brite Hierarchies	Protein families: signaling and cellular processes	Bacterial toxins [BR:ko02042]	K03699	Putative hemolysin		tlyC	11
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03700	Recombination protein U		recU	18
Genetic Information Processing	Replication and repair	Nucleotide excision repair [PATH:ko03420]	K03701	Excinuclease ABC subunit A		uvrA	85
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03701	Excinuclease ABC subunit A		uvrA	85
Genetic Information Processing	Replication and repair	Nucleotide excision repair [PATH:ko03420]	K03702	Excinuclease ABC subunit B		uvrB	92
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03702	Excinuclease ABC subunit B		uvrB	92
Genetic Information Processing	Replication and repair	Nucleotide excision repair [PATH:ko03420]	K03703	Excinuclease ABC subunit C		uvrC	36
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03703	Excinuclease ABC subunit C		uvrC	36
Not Included in Pathway or Brite	Unclassified: genetic information processing	Transcription	K03704	Cold shock protein		cspA	15
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K03705	Heat-inducible transcriptional repressor		hrcA	5
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K03706	Transcriptional pleiotropic repressor		codY	21
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K03708	Transcriptional regulator of stress and heat shock response		ctsR	11
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K03709	DtxR family transcriptional regulator, Mn-dependent transcriptional regulator		troR	11
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K03711	Fur family transcriptional regulator, ferric uptake regulator		fur, zur, furB	1
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K03713	MerR family transcriptional regulator, glutamine synthetase repressor		glnR	11
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03722	ATP-dependent DNA helicase DinG	3.6.4.12	dinG	2
Genetic Information Processing	Replication and repair	Nucleotide excision repair [PATH:ko03420]	K03723	Transcription-repair coupling factor (superfamily II helicase)	3.6.4.-	mfd	125
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03723	Transcription-repair coupling factor (superfamily II helicase)	3.6.4.-	mfd	125
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K03733	Integrase/recombinase XerC		xerC	7
Metabolism	Carbohydrate metabolism	Glycolysis / Gluconeogenesis [PATH:ko00010]	K03737	Pyruvate-ferredoxin/flavodoxin oxidoreductase	1.2.7.1 1.2.7.-	por, nifJ	98
Metabolism	Carbohydrate metabolism	Citrate cycle (TCA cycle) [PATH:ko00020]	K03737	Pyruvate-ferredoxin/flavodoxin oxidoreductase	1.2.7.1 1.2.7.-	por, nifJ	98
Metabolism	Carbohydrate metabolism	Pyruvate metabolism [PATH:ko00620]	K03737	Pyruvate-ferredoxin/flavodoxin oxidoreductase	1.2.7.1 1.2.7.-	por, nifJ	98
Metabolism	Carbohydrate metabolism	Butanoate metabolism [PATH:ko00650]	K03737	Pyruvate-ferredoxin/flavodoxin oxidoreductase	1.2.7.1 1.2.7.-	por, nifJ	98
Metabolism	Energy metabolism	Carbon fixation pathways in prokaryotes [PATH:ko00720]	K03737	Pyruvate-ferredoxin/flavodoxin oxidoreductase	1.2.7.1 1.2.7.-	por, nifJ	98
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K03739	Membrane protein involved in D-alanine export		dltB	31
Human Diseases	Infectious disease: bacterial	Staphylococcus aureus infection [PATH:ko05150]	K03739	Membrane protein involved in D-alanine export		dltB	31
Human Diseases	Drug resistance: antimicrobial	Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503]	K03739	Membrane protein involved in D-alanine export		dltB	31
Brite Hierarchies	Protein families: signaling and cellular processes	Antimicrobial resistance genes [BR:ko01504]	K03739	Membrane protein involved in D-alanine export		dltB	31
Metabolism	Metabolism of cofactors and vitamins	Nicotinate and nicotinamide metabolism [PATH:ko00760]	K03742	Nicotinamide-nucleotide amidase	3.5.1.42	pncC	8
Not Included in Pathway or Brite	Poorly characterized	General function prediction only	K03744	LemA protein		lemA	4
Genetic Information Processing	Replication and repair	DNA replication [PATH:ko03030]	K03763	DNA polymerase III subunit alpha, Gram-positive type	2.7.7.7	polC	144
Genetic Information Processing	Replication and repair	Mismatch repair [PATH:ko03430]	K03763	DNA polymerase III subunit alpha, Gram-positive type	2.7.7.7	polC	144
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:ko03440]	K03763	DNA polymerase III subunit alpha, Gram-positive type	2.7.7.7	polC	144
Brite Hierarchies	Protein families: genetic information processing	DNA replication proteins [BR:ko03032]	K03763	DNA polymerase III subunit alpha, Gram-positive type	2.7.7.7	polC	144
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03763	DNA polymerase III subunit alpha, Gram-positive type	2.7.7.7	polC	144
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K03768	Peptidyl-prolyl cis-trans isomerase B (cyclophilin B)	5.2.1.8	PPIB, ppiB	12
Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism [PATH:ko00630]	K03781	Catalase	1.11.1.6	katE, CAT, catB, srpA	6
Metabolism	Amino acid metabolism	Tryptophan metabolism [PATH:ko00380]	K03781	Catalase	1.11.1.6	katE, CAT, catB, srpA	6
Environmental Information Processing	Signal transduction	MAPK signaling pathway - plant [PATH:ko04016]	K03781	Catalase	1.11.1.6	katE, CAT, catB, srpA	6
Environmental Information Processing	Signal transduction	MAPK signaling pathway - yeast [PATH:ko04011]	K03781	Catalase	1.11.1.6	katE, CAT, catB, srpA	6
Environmental Information Processing	Signal transduction	FoxO signaling pathway [PATH:ko04068]	K03781	Catalase	1.11.1.6	katE, CAT, catB, srpA	6
Cellular Processes	Transport and catabolism	Peroxisome [PATH:ko04146]	K03781	Catalase	1.11.1.6	katE, CAT, catB, srpA	6
Organismal Systems	Aging	Longevity regulating pathway [PATH:ko04211]	K03781	Catalase	1.11.1.6	katE, CAT, catB, srpA	6
Organismal Systems	Aging	Longevity regulating pathway - worm [PATH:ko04212]	K03781	Catalase	1.11.1.6	katE, CAT, catB, srpA	6
Organismal Systems	Aging	Longevity regulating pathway - multiple species [PATH:ko04213]	K03781	Catalase	1.11.1.6	katE, CAT, catB, srpA	6
Human Diseases	Neurodegenerative disease	Amyotrophic lateral sclerosis [PATH:ko05014]	K03781	Catalase	1.11.1.6	katE, CAT, catB, srpA	6
Human Diseases	Neurodegenerative disease	Pathways of neurodegeneration - multiple diseases [PATH:ko05022]	K03781	Catalase	1.11.1.6	katE, CAT, catB, srpA	6
Metabolism	Amino acid metabolism	Phenylalanine metabolism [PATH:ko00360]	K03782	Catalase-peroxidase	1.11.1.21	katG	11
Metabolism	Amino acid metabolism	Tryptophan metabolism [PATH:ko00380]	K03782	Catalase-peroxidase	1.11.1.21	katG	11
Metabolism	Biosynthesis of other secondary metabolites	Phenylpropanoid biosynthesis [PATH:ko00940]	K03782	Catalase-peroxidase	1.11.1.21	katG	11
Metabolism	Xenobiotics biodegradation and metabolism	Drug metabolism - other enzymes [PATH:ko00983]	K03782	Catalase-peroxidase	1.11.1.21	katG	11
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K03783	Purine-nucleoside phosphorylase	2.4.2.1	punA, PNP	40
Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K03783	Purine-nucleoside phosphorylase	2.4.2.1	punA, PNP	40
Metabolism	Metabolism of cofactors and vitamins	Nicotinate and nicotinamide metabolism [PATH:ko00760]	K03783	Purine-nucleoside phosphorylase	2.4.2.1	punA, PNP	40
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K03784	Purine-nucleoside phosphorylase	2.4.2.1	deoD	20
Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K03784	Purine-nucleoside phosphorylase	2.4.2.1	deoD	20
Metabolism	Metabolism of cofactors and vitamins	Nicotinate and nicotinamide metabolism [PATH:ko00760]	K03784	Purine-nucleoside phosphorylase	2.4.2.1	deoD	20
